YG MAJOR,YG MINOR,YG CELL NAME,NOMINAL YG CELL NAME,AI MAJOR,AI MINOR,AI CELL NAME,MAPPING COUNT,LIB,DRAWN OR ESTIMATED,QUALITY,SHORTS/GRID,INTERFACE,X SCALE FACTOR,X GROWTH (PITCHES),Y SCALE FACTOR,LATEST CHECKIN DATE,LATEST CHECKIN OWNER,ORIGINAL CHECKIN DATE,ORIGINAL CHECKIN OWNER,COMMENTS,TOTAL INSTANCES,YG CELL WIDTH,YG CELL HEIGHT,YG CELL AREA,YG INSTANCE AREA,YG POLY PITCHES,YG DEVCOUNT,AI CELL WIDTH,AI CELL HEIGHT,AI POLY PITCHES,CSV GENERATION DATE,INSTANCE SUMMARY,FUB USAGE
yg0lmb,yg0lmb12nnh,yg0lmb12nnhc0,yg0lmb12nnhc0,ai0lmb,ai0lmb12nnh,ai0lmb12nnhc0,1,,,,,,,,,,,,,,132,2.436,1.566,3.814776,503.550432,21,18,,,,Fri Dec 12 09:52:19 2008,datap->(68) regf->(64),dclrud:dsbqfast:ieslowuopd
yg0lmb,yg0lmb12nnh,yg0lmb12nnhd0,yg0lmb12nnhd0,ai0lmb,ai0lmb12nnh,ai0lmb12nnhd0,1,,,,,,,,,,,,,,138,2.784,1.566,4.359744,601.644672,24,20,,,,Fri Dec 12 09:52:19 2008,datap->(128) regf->(10),dsbimmdatad:milomxid
yg0lmb,yg0lmb12nnh,yg0lmb12nnhe0,yg0lmb12nnhe0,ai0lmb,ai0lmb12nnh,ai0lmb12nnhe0,1,ai0study,drawn,MI,0,1,0.713793103448276,-2,0.727969348659004,2008-11-18 00:16:37,snguyen,2008-10-30 14:13:31,ltepper,,253,2.9,1.566,4.5414,1148.9742,25,20,2.07,1.14,23,Fri Dec 12 09:52:19 2008,datap->(237) regf->(16),dcbdatan:dsbqfast:fpaalgd:milomxid:molhistd
yg0lmb,yg0lmb12nnh,yg0lmb12nnhf0,yg0lmb12nnhf0,ai0lmb,ai0lmb12nnh,ai0lmb12nnhf0,1,ai0study,drawn,CLEAN,0,0,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:39,snguyen,2008-10-23 06:47:28,ltepper,,242,3.248,1.566,5.086368,1230.901056,28,22,2.52,1.14,28,Fri Dec 12 09:52:19 2008,datap->(226) regf->(16),dcbdatan:dsbimmdatad:dsbqfast:fpaalgd:ieslowuopd:ifiqc:milomxid
yg0lmb,yg0lmb12nnh,yg0lmb12nnhg0,yg0lmb12nnhg0,ai0lmb,ai0lmb12nnh,ai0lmb12nnhg0,1,,,,,,,,,,,,,,1,3.596,1.566,5.631336,5.631336,31,28,,,,Fri Dec 12 09:52:19 2008,datap->(1),baaddpvd
yg0lmb,yg0lmb13lnh,yg0lmb13lnhc0,yg0lmb13nnhc0,ai0lmb,ai0lmb13lnh,ai0lmb13lnhc0,1,,,,,,,,,,,,,,,2.9,1.566,4.5414,,25,20,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb13lnh,yg0lmb13lnhd0,yg0lmb13nnhd0,ai0lmb,ai0lmb13lnh,ai0lmb13lnhd0,1,,,,,,,,,,,,,,,3.016,1.566,4.723056,,26,22,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb13lnh,yg0lmb13lnhe0,yg0lmb13nnhe0,ai0lmb,ai0lmb13lnh,ai0lmb13lnhe0,1,,,,,,,,,,,,,,,3.364,1.566,5.268024,,29,22,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb13lnh,yg0lmb13lnhf0,yg0lmb13nnhf0,ai0lmb,ai0lmb13lnh,ai0lmb13lnhf0,1,,,,,,,,,,,,,,,3.712,1.566,5.812992,,32,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb13lnh,yg0lmb13lnhg0,yg0lmb13nnhg0,ai0lmb,ai0lmb13lnh,ai0lmb13lnhg0,1,,,,,,,,,,,,,,,4.292,1.566,6.721272,,37,30,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb13nnh,yg0lmb13nnhc0,yg0lmb13nnhc0,ai0lmb,ai0lmb13nnh,ai0lmb13nnhc0,1,ai0study,drawn,CLEAN,0,0,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:40,snguyen,2008-10-23 06:48:32,ltepper,,352,2.9,1.566,4.5414,1598.5728,25,20,2.25,1.14,25,Fri Dec 12 09:52:19 2008,regf->(352),rsldsetupc
yg0lmb,yg0lmb13nnh,yg0lmb13nnhd0,yg0lmb13nnhd0,ai0lmb,ai0lmb13nnh,ai0lmb13nnhd0,1,,,,,,,,,,,,,,54,3.016,1.566,4.723056,255.045024,26,22,,,,Fri Dec 12 09:52:19 2008,regf->(54),rscanc
yg0lmb,yg0lmb13nnh,yg0lmb13nnhe0,yg0lmb13nnhe0,ai0lmb,ai0lmb13nnh,ai0lmb13nnhe0,1,,,,,,,,,,,,,,224,3.364,1.566,5.268024,1180.037376,29,22,,,,Fri Dec 12 09:52:19 2008,regf->(224),rsldsetupc
yg0lmb,yg0lmb13nnh,yg0lmb13nnhf0,yg0lmb13nnhf0,ai0lmb,ai0lmb13nnh,ai0lmb13nnhf0,1,ai0study,drawn,SH,1,0,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:41,snguyen,2008-10-30 14:13:25,ltepper,,,3.712,1.566,5.812992,,32,24,2.88,1.14,32,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb13nnh,yg0lmb13nnhg0,yg0lmb13nnhg0,ai0lmb,ai0lmb13nnh,ai0lmb13nnhg0,1,,,,,,,,,,,,,,3,4.292,1.566,6.721272,20.163816,37,30,,,,Fri Dec 12 09:52:19 2008,datap->(1) rls->(2),fpactls:iealumx5c
yg0lmb,yg0lmb14ldh,yg0lmb14ldhc0,yg0lmb14ndhc0,ai0lmb,ai0lmb14ldh,ai0lmb14ldhc0,1,,,,,,,,,,,,,,,2.088,3.132,6.539616,,18,22,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ldh,yg0lmb14ldhd0,yg0lmb14ndhd0,ai0lmb,ai0lmb14ldh,ai0lmb14ldhd0,1,,,,,,,,,,,,,,,2.204,3.132,6.902928,,19,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ldh,yg0lmb14ldhe0,yg0lmb14ndhe0,ai0lmb,ai0lmb14ldh,ai0lmb14ldhe0,1,,,,,,,,,,,,,,,2.436,3.132,7.629552,,21,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ldh,yg0lmb14ldhf0,yg0lmb14ndhf0,ai0lmb,ai0lmb14ldh,ai0lmb14ldhf0,1,,,,,,,,,,,,,,,2.552,3.132,7.992864,,22,26,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ldh,yg0lmb14ldhg0,yg0lmb14ndhg0,ai0lmb,ai0lmb14ldh,ai0lmb14ldhg0,1,,,,,,,,,,,,,,,3.016,3.132,9.446112,,26,32,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ndh,yg0lmb14ndhc0,yg0lmb14ndhc0,ai0lmb,ai0lmb14ndh,ai0lmb14ndhc0,1,,,,,,,,,,,,,,,2.088,3.132,6.539616,,18,22,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ndh,yg0lmb14ndhd0,yg0lmb14ndhd0,ai0lmb,ai0lmb14ndh,ai0lmb14ndhd0,1,,,,,,,,,,,,,,,2.204,3.132,6.902928,,19,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ndh,yg0lmb14ndhe0,yg0lmb14ndhe0,ai0lmb,ai0lmb14ndh,ai0lmb14ndhe0,1,,,,,,,,,,,,,,,2.436,3.132,7.629552,,21,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ndh,yg0lmb14ndhf0,yg0lmb14ndhf0,ai0lmb,ai0lmb14ndh,ai0lmb14ndhf0,1,,,,,,,,,,,,,,,2.552,3.132,7.992864,,22,26,,,,Fri Dec 12 09:52:19 2008,,
yg0lmb,yg0lmb14ndh,yg0lmb14ndhg0,yg0lmb14ndhg0,ai0lmb,ai0lmb14ndh,ai0lmb14ndhg0,1,,,,,,,,,,,,,,,3.016,3.132,9.446112,,26,32,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc12lnh,yg0lmc12lnhc0,yg0lmc12nnhc0,ai0lmc,ai0lmc12lnh,ai0lmc12lnhc0,1,,,,,,,,,,,,,,449,1.74,1.566,2.72484,1223.45316,15,14,,,,Fri Dec 12 09:52:19 2008,datap->(341) regf->(108),mpringifcd:rscanc
yg0lmc,yg0lmc12lnh,yg0lmc12lnhd0,yg0lmc12nnhd0,ai0lmc,ai0lmc12lnh,ai0lmc12lnhd0,1,,,,,,,,,,,,,,179,1.856,1.566,2.906496,520.262784,16,16,,,,Fri Dec 12 09:52:19 2008,datap->(179),mpringifcd
yg0lmc,yg0lmc12lnh,yg0lmc12lnhe0,yg0lmc12nnhe0,ai0lmc,ai0lmc12lnh,ai0lmc12lnhe0,1,,,,,,,,,,,,,,4,2.204,1.566,3.451464,13.805856,19,16,,,,Fri Dec 12 09:52:19 2008,datap->(4),mpringifcd
yg0lmc,yg0lmc12lnh,yg0lmc12lnhf0,yg0lmc12nnhf0,ai0lmc,ai0lmc12lnh,ai0lmc12lnhf0,1,,,,,,,,,,,,,,1,2.436,1.566,3.814776,3.814776,21,18,,,,Fri Dec 12 09:52:19 2008,datap->(1),mpringifcd
yg0lmc,yg0lmc12lnh,yg0lmc12lnhg0,yg0lmc12nnhg0,ai0lmc,ai0lmc12lnh,ai0lmc12lnhg0,1,,,,,,,,,,,,,,1,2.9,1.566,4.5414,4.5414,25,24,,,,Fri Dec 12 09:52:19 2008,datap->(1),mpringifcd
yg0lmc,yg0lmc12lnh,yg0lmc12lnhh0,yg0lmc12nnhh0,ai0lmc,ai0lmc12lnh,ai0lmc12lnhh0,1,,,,,,,,,,,,,,4,3.828,1.566,5.994648,23.978592,33,36,,,,Fri Dec 12 09:52:19 2008,datap->(4),mpringifcd
yg0lmc,yg0lmc12nnh,yg0lmc12nnhc0,yg0lmc12nnhc0,ai0lmc,ai0lmc12nnh,ai0lmc12nnhc0,1,,,,,,,,,,,,,,117,1.74,1.566,2.72484,318.80628,15,14,,,,Fri Dec 12 09:52:19 2008,datap->(63) regf->(54),fpdqremd:rsldmtxc
yg0lmc,yg0lmc12nnh,yg0lmc12nnhd0,yg0lmc12nnhd0,ai0lmc,ai0lmc12nnh,ai0lmc12nnhd0,1,,,,,,,,,,,,,,716,1.856,1.566,2.906496,2081.051136,16,16,,,,Fri Dec 12 09:52:19 2008,regf->(716),idqued:rsldmtxc
yg0lmc,yg0lmc12nnh,yg0lmc12nnhe0,yg0lmc12nnhe0,ai0lmc,ai0lmc12nnh,ai0lmc12nnhe0,1,,,,,,,,,,,,,,582,2.204,1.566,3.451464,2008.752048,19,16,,,,Fri Dec 12 09:52:19 2008,datap->(190) regf->(392),fpdpostd:idqued:mihimxsd
yg0lmc,yg0lmc12nnh,yg0lmc12nnhf0,yg0lmc12nnhf0,ai0lmc,ai0lmc12nnh,ai0lmc12nnhf0,1,,,,,,,,,,,,,,,2.436,1.566,3.814776,,21,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc12nnh,yg0lmc12nnhg0,yg0lmc12nnhg0,ai0lmc,ai0lmc12nnh,ai0lmc12nnhg0,1,,,,,,,,,,,,,,18,2.9,1.566,4.5414,81.7452,25,24,,,,Fri Dec 12 09:52:19 2008,datap->(12) regf->(6),dclrud:fpaaddd:idqctln
yg0lmc,yg0lmc12nnh,yg0lmc12nnhh0,yg0lmc12nnhh0,ai0lmc,ai0lmc12nnh,ai0lmc12nnhh0,1,,,,,,,,,,,,,,40,3.828,1.566,5.994648,239.78592,33,36,,,,Fri Dec 12 09:52:19 2008,datap->(40),idqctln
yg0lmc,yg0lmc13lnh,yg0lmc13lnhc0,yg0lmc13nnhc0,ai0lmc,ai0lmc13lnh,ai0lmc13lnhc0,1,,,,,,,,,,,,,,,2.32,1.566,3.63312,,20,14,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13lnh,yg0lmc13lnhd0,yg0lmc13nnhd0,ai0lmc,ai0lmc13lnh,ai0lmc13lnhd0,1,,,,,,,,,,,,,,,2.436,1.566,3.814776,,21,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13lnh,yg0lmc13lnhe0,yg0lmc13nnhe0,ai0lmc,ai0lmc13lnh,ai0lmc13lnhe0,1,,,,,,,,,,,,,,,2.784,1.566,4.359744,,24,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13lnh,yg0lmc13lnhf0,yg0lmc13nnhf0,ai0lmc,ai0lmc13lnh,ai0lmc13lnhf0,1,,,,,,,,,,,,,,,3.016,1.566,4.723056,,26,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13lnh,yg0lmc13lnhg0,yg0lmc13nnhg0,ai0lmc,ai0lmc13lnh,ai0lmc13lnhg0,1,,,,,,,,,,,,,,,3.596,1.566,5.631336,,31,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13lnh,yg0lmc13lnhh0,yg0lmc13nnhh0,ai0lmc,ai0lmc13lnh,ai0lmc13lnhh0,1,,,,,,,,,,,,,,,4.64,1.566,7.26624,,40,36,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13nnh,yg0lmc13nnhc0,yg0lmc13nnhc0,ai0lmc,ai0lmc13nnh,ai0lmc13nnhc0,1,ai0study,drawn,CLEAN,0,0,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:42,snguyen,2008-10-30 14:13:17,ltepper,,54,2.32,1.566,3.63312,196.18848,20,14,1.8,1.14,20,Fri Dec 12 09:52:19 2008,regf->(54),rseusetupc
yg0lmc,yg0lmc13nnh,yg0lmc13nnhd0,yg0lmc13nnhd0,ai0lmc,ai0lmc13nnh,ai0lmc13nnhd0,1,,,,,,,,,,,,,,,2.436,1.566,3.814776,,21,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13nnh,yg0lmc13nnhe0,yg0lmc13nnhe0,ai0lmc,ai0lmc13nnh,ai0lmc13nnhe0,1,ai0study,drawn,CLEAN,0,0,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:43,snguyen,2008-10-30 14:13:06,ltepper,,20,2.784,1.566,4.359744,87.19488,24,16,2.16,1.14,24,Fri Dec 12 09:52:19 2008,regf->(20),dcibtagd
yg0lmc,yg0lmc13nnh,yg0lmc13nnhf0,yg0lmc13nnhf0,ai0lmc,ai0lmc13nnh,ai0lmc13nnhf0,1,ai0study,drawn,MI-SH,1,1,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:44,snguyen,2008-10-23 06:49:23,ltepper,,400,3.016,1.566,4.723056,1889.2224,26,18,2.34,1.14,26,Fri Dec 12 09:52:19 2008,regf->(400),dcibtagd
yg0lmc,yg0lmc13nnh,yg0lmc13nnhg0,yg0lmc13nnhg0,ai0lmc,ai0lmc13nnh,ai0lmc13nnhg0,1,,,,,,,,,,,,,,,3.596,1.566,5.631336,,31,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc13nnh,yg0lmc13nnhh0,yg0lmc13nnhh0,ai0lmc,ai0lmc13nnh,ai0lmc13nnhh0,1,,,,,,,,,,,,,,10,4.64,1.566,7.26624,72.6624,40,36,,,,Fri Dec 12 09:52:19 2008,datap->(10),idqctln
yg0lmc,yg0lmc14lnh,yg0lmc14lnhc0,yg0lmc14nnhc0,ai0lmc,ai0lmc14lnh,ai0lmc14lnhc0,1,,,,,,,,,,,,,,,2.552,1.566,3.996432,,22,14,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14lnh,yg0lmc14lnhd0,yg0lmc14nnhd0,ai0lmc,ai0lmc14lnh,ai0lmc14lnhd0,1,,,,,,,,,,,,,,,2.668,1.566,4.178088,,23,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14lnh,yg0lmc14lnhe0,yg0lmc14nnhe0,ai0lmc,ai0lmc14lnh,ai0lmc14lnhe0,1,,,,,,,,,,,,,,,3.132,1.566,4.904712,,27,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14lnh,yg0lmc14lnhf0,yg0lmc14nnhf0,ai0lmc,ai0lmc14lnh,ai0lmc14lnhf0,1,,,,,,,,,,,,,,,3.364,1.566,5.268024,,29,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14lnh,yg0lmc14lnhg0,yg0lmc14nnhg0,ai0lmc,ai0lmc14lnh,ai0lmc14lnhg0,1,,,,,,,,,,,,,,,4.06,1.566,6.35796,,35,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14lnh,yg0lmc14lnhh0,yg0lmc14nnhh0,ai0lmc,ai0lmc14lnh,ai0lmc14lnhh0,1,,,,,,,,,,,,,,,5.22,1.566,8.17452,,45,36,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14nnh,yg0lmc14nnhc0,yg0lmc14nnhc0,ai0lmc,ai0lmc14nnh,ai0lmc14nnhc0,1,,,,,,,,,,,,,,,2.552,1.566,3.996432,,22,14,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14nnh,yg0lmc14nnhd0,yg0lmc14nnhd0,ai0lmc,ai0lmc14nnh,ai0lmc14nnhd0,1,,,,,,,,,,,,,,378,2.668,1.566,4.178088,1579.317264,23,16,,,,Fri Dec 12 09:52:19 2008,regf->(378),rsldmtxc
yg0lmc,yg0lmc14nnh,yg0lmc14nnhe0,yg0lmc14nnhe0,ai0lmc,ai0lmc14nnh,ai0lmc14nnhe0,1,,,,,,,,,,,,,,,3.132,1.566,4.904712,,27,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14nnh,yg0lmc14nnhf0,yg0lmc14nnhf0,ai0lmc,ai0lmc14nnh,ai0lmc14nnhf0,1,,,,,,,,,,,,,,1,3.364,1.566,5.268024,5.268024,29,18,,,,Fri Dec 12 09:52:19 2008,datap->(1),ieshiftmxd
yg0lmc,yg0lmc14nnh,yg0lmc14nnhg0,yg0lmc14nnhg0,ai0lmc,ai0lmc14nnh,ai0lmc14nnhg0,1,,,,,,,,,,,,,,,4.06,1.566,6.35796,,35,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc14nnh,yg0lmc14nnhh0,yg0lmc14nnhh0,ai0lmc,ai0lmc14nnh,ai0lmc14nnhh0,1,,,,,,,,,,,,,,10,5.22,1.566,8.17452,81.7452,45,36,,,,Fri Dec 12 09:52:19 2008,datap->(10),idqctln
yg0lmc,yg0lmc15ldh,yg0lmc15ldhe0,yg0lmc15ndhe0,ai0lmc,ai0lmc15ldh,ai0lmc15ldhe0,1,,,,,,,,,,,,,,,2.088,3.132,6.539616,,18,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15ldh,yg0lmc15ldhf0,yg0lmc15ndhf0,ai0lmc,ai0lmc15ldh,ai0lmc15ldhf0,1,,,,,,,,,,,,,,,2.204,3.132,6.902928,,19,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15ldh,yg0lmc15ldhg0,yg0lmc15ndhg0,ai0lmc,ai0lmc15ldh,ai0lmc15ldhg0,1,,,,,,,,,,,,,,,2.668,3.132,8.356176,,23,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15ldh,yg0lmc15ldhh0,yg0lmc15ndhh0,ai0lmc,ai0lmc15ldh,ai0lmc15ldhh0,1,,,,,,,,,,,,,,,3.364,3.132,10.536048,,29,36,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15lnh,yg0lmc15lnhc0,yg0lmc15nnhc0,ai0lmc,ai0lmc15lnh,ai0lmc15lnhc0,1,,,,,,,,,,,,,,,3.132,1.566,4.904712,,27,14,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15lnh,yg0lmc15lnhd0,yg0lmc15nnhd0,ai0lmc,ai0lmc15lnh,ai0lmc15lnhd0,1,,,,,,,,,,,,,,,3.248,1.566,5.086368,,28,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15ndh,yg0lmc15ndhe0,yg0lmc15ndhe0,ai0lmc,ai0lmc15ndh,ai0lmc15ndhe0,1,,,,,,,,,,,,,,,2.088,3.132,6.539616,,18,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15ndh,yg0lmc15ndhf0,yg0lmc15ndhf0,ai0lmc,ai0lmc15ndh,ai0lmc15ndhf0,1,,,,,,,,,,,,,,,2.204,3.132,6.902928,,19,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15ndh,yg0lmc15ndhg0,yg0lmc15ndhg0,ai0lmc,ai0lmc15ndh,ai0lmc15ndhg0,1,ai0study,drawn,CLEAN,0,0,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:46,snguyen,2008-10-30 14:13:20,ltepper,,,2.668,3.132,8.356176,,23,24,2.07,2.28,23,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15ndh,yg0lmc15ndhh0,yg0lmc15ndhh0,ai0lmc,ai0lmc15ndh,ai0lmc15ndhh0,1,,,,,,,,,,,,,,,3.364,3.132,10.536048,,29,36,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15nnh,yg0lmc15nnhc0,yg0lmc15nnhc0,ai0lmc,ai0lmc15nnh,ai0lmc15nnhc0,1,,,,,,,,,,,,,,,3.132,1.566,4.904712,,27,14,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc15nnh,yg0lmc15nnhd0,yg0lmc15nnhd0,ai0lmc,ai0lmc15nnh,ai0lmc15nnhd0,1,,,,,,,,,,,,,,,3.248,1.566,5.086368,,28,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16ldh,yg0lmc16ldhe0,yg0lmc16ndhe0,ai0lmc,ai0lmc16ldh,ai0lmc16ldhe0,1,,,,,,,,,,,,,,,2.32,3.132,7.26624,,20,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16ldh,yg0lmc16ldhf0,yg0lmc16ndhf0,ai0lmc,ai0lmc16ldh,ai0lmc16ldhf0,1,,,,,,,,,,,,,,,2.436,3.132,7.629552,,21,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16ldh,yg0lmc16ldhg0,yg0lmc16ndhg0,ai0lmc,ai0lmc16ldh,ai0lmc16ldhg0,1,,,,,,,,,,,,,,,3.016,3.132,9.446112,,26,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16lnh,yg0lmc16lnhc0,yg0lmc16nnhc0,ai0lmc,ai0lmc16lnh,ai0lmc16lnhc0,1,,,,,,,,,,,,,,,3.364,1.566,5.268024,,29,14,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16lnh,yg0lmc16lnhd0,yg0lmc16nnhd0,ai0lmc,ai0lmc16lnh,ai0lmc16lnhd0,1,,,,,,,,,,,,,,32,3.48,1.566,5.44968,174.38976,30,16,,,,Fri Dec 12 09:52:19 2008,regf->(32),dsbimmdatad
yg0lmc,yg0lmc16ndh,yg0lmc16ndhe0,yg0lmc16ndhe0,ai0lmc,ai0lmc16ndh,ai0lmc16ndhe0,1,,,,,,,,,,,,,,,2.32,3.132,7.26624,,20,16,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16ndh,yg0lmc16ndhf0,yg0lmc16ndhf0,ai0lmc,ai0lmc16ndh,ai0lmc16ndhf0,1,,,,,,,,,,,,,,,2.436,3.132,7.629552,,21,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16ndh,yg0lmc16ndhg0,yg0lmc16ndhg0,ai0lmc,ai0lmc16ndh,ai0lmc16ndhg0,1,,,,,,,,,,,,,,,3.016,3.132,9.446112,,26,24,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16nnh,yg0lmc16nnhc0,yg0lmc16nnhc0,ai0lmc,ai0lmc16nnh,ai0lmc16nnhc0,1,,,,,,,,,,,,,,,3.364,1.566,5.268024,,29,14,,,,Fri Dec 12 09:52:19 2008,,
yg0lmc,yg0lmc16nnh,yg0lmc16nnhd0,yg0lmc16nnhd0,ai0lmc,ai0lmc16nnh,ai0lmc16nnhd0,1,ai0study,drawn,SH,2,0,0.775862068965517,0,0.727969348659004,2008-11-18 00:16:47,snguyen,2008-10-30 14:13:40,ltepper,,136,3.48,1.566,5.44968,741.15648,30,16,2.7,1.14,30,Fri Dec 12 09:52:19 2008,regf->(136),dsbimmdatad
yg0lmn,yg0lmn12ldh,yg0lmn12ldhc0,yg0lmn12ndhc0,ai0lmn,ai0lmn12ldh,ai0lmn12ldhc0,1,,,,,,,,,,,,,,,1.276,3.132,3.996432,,11,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhc5,yg0lmn12ndhc5,ai0lmn,ai0lmn12ldh,ai0lmn12ldhc5,1,,,,,,,,,,,,,,,1.508,3.132,4.723056,,13,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhd0,yg0lmn12ndhd0,ai0lmn,ai0lmn12ldh,ai0lmn12ldhd0,1,,,,,,,,,,,,,,,1.508,3.132,4.723056,,13,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhd5,yg0lmn12ndhd5,ai0lmn,ai0lmn12ldh,ai0lmn12ldhd5,1,,,,,,,,,,,,,,,1.624,3.132,5.086368,,14,18,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhe0,yg0lmn12ndhe0,ai0lmn,ai0lmn12ldh,ai0lmn12ldhe0,1,,,,,,,,,,,,,,,1.856,3.132,5.812992,,16,20,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhe5,yg0lmn12ndhe5,ai0lmn,ai0lmn12ldh,ai0lmn12ldhe5,1,,,,,,,,,,,,,,,1.856,3.132,5.812992,,16,20,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhf0,yg0lmn12ndhf0,ai0lmn,ai0lmn12ldh,ai0lmn12ldhf0,1,,,,,,,,,,,,,,,1.856,3.132,5.812992,,16,20,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhf5,yg0lmn12ndhf5,ai0lmn,ai0lmn12ldh,ai0lmn12ldhf5,1,,,,,,,,,,,,,,,2.32,3.132,7.26624,,20,26,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhg0,yg0lmn12ndhg0,ai0lmn,ai0lmn12ldh,ai0lmn12ldhg0,1,,,,,,,,,,,,,,,2.32,3.132,7.26624,,20,26,,,,Fri Dec 12 09:52:19 2008,,
yg0lmn,yg0lmn12ldh,yg0lmn12ldhg5,yg0lmn12ndhg5,ai0lmn,ai0lmn12ldh,ai0lmn12ldhg5,1,,,,,,,,,,,,,,,2.32,3.132,7.26624,,20,26,,,,Fri Dec 12 09:52:19 2008,,
